상호명,지점명,상권업종소분류명,표준산업분류명,행정동명,법정동명,지번주소,도로명주소,경도,위도
나이스카페인클럽가산하이엔드9차점,,카페,커피 전문점,가산동,가산동,서울특별시 금천구 가산동 481-2,서울특별시 금천구 가산디지털1로 233,126.878265245972,37.4857687116702
카페아이엠티종로그랑서울점,,카페,커피 전문점,종로1.2.3.4가동,청진동,서울특별시 종로구 청진동 70,서울특별시 종로구 종로 33,126.981417776698,37.5709510178487
카페카운티,홍대점,카페,커피 전문점,서교동,서교동,서울특별시 마포구 서교동 463-15,서울특별시 마포구 동교로 150,126.918737619888,37.5552921600361
비펌킨카페,,카페,커피 전문점,사당3동,사당동,서울특별시 동작구 사당동 154-9,서울특별시 동작구 사당로 273-1,126.977994029097,37.4842496939583
플러스카페삼청공원숲속도서관점,,카페,커피 전문점,삼청동,삼청동,서울특별시 종로구 삼청동 산2-2,서울특별시 종로구 북촌로 134-3,126.984073251165,37.5879675136618
투썸플레이스상계,사거리점,카페,커피 전문점,상계6.7동,상계동,서울특별시 노원구 상계동 749,서울특별시 노원구 동일로 1374,127.061677131844,37.6513042622201
언더우드커피로스터스,,카페,커피 전문점,공릉1동,공릉동,서울특별시 노원구 공릉동 589-21,서울특별시 노원구 공릉로 119-5,127.078143384697,37.6210330689479
메머드익스프레스한라빌딩점,역삼역,카페,커피 전문점,역삼1동,역삼동,서울특별시 강남구 역삼동 641-17,서울특별시 강남구 테헤란로25길 30,127.035323591515,37.5025455933117
빽다방독산,롯데점,카페,커피 전문점,독산1동,독산동,서울특별시 금천구 독산동 291-5,서울특별시 금천구 시흥대로 399,126.896847121626,37.4693463707252
감탄커피,,카페,커피 전문점,대치2동,대치동,서울특별시 강남구 대치동 945-1,서울특별시 강남구 테헤란로 522,127.061326047751,37.5079001117622
더리터,역삼점,카페,커피 전문점,역삼1동,역삼동,서울특별시 강남구 역삼동 738-12,서울특별시 강남구 논현로85길 5-7,127.037193126913,37.4987583920272
팔공티,목동점,카페,커피 전문점,신정2동,신정동,서울특별시 양천구 신정동 294-39,서울특별시 양천구 목동동로8길 11,126.870829885564,37.5177389618788
바나타이거,망원점,카페,커피 전문점,망원2동,망원동,서울특별시 마포구 망원동 422-18,서울특별시 마포구 포은로 121,126.904182271056,37.5576538366908
메이30,,카페,커피 전문점,송중동,미아동,서울특별시 강북구 미아동 54-46,서울특별시 강북구 도봉로10나길 17,127.031554371644,37.6138390434433
퐁치커피익스프레스,공릉점,카페,커피 전문점,공릉1동,공릉동,서울특별시 노원구 공릉동 592-7,서울특별시 노원구 동일로176길 19-20,127.076026047147,37.620953435647
언노운코드,,카페,커피 전문점,제기동,제기동,서울특별시 동대문구 제기동 137-125,서울특별시 동대문구 제기로 9-13,127.033851611728,37.5868536954091
이디야경복궁역점,,카페,커피 전문점,사직동,체부동,서울특별시 종로구 체부동 51,서울특별시 종로구 자하문로 7,126.972191867259,37.5767097916967
고망고동양미래대점,,카페,기타 비알코올 음료점업,고척1동,고척동,서울특별시 구로구 고척동 52-201,서울특별시 구로구 경인로47길 14,126.867033498095,37.5002314114695
카페로이발산,마곡점,카페,커피 전문점,등촌3동,등촌동,서울특별시 강서구 등촌동 725,서울특별시 강서구 강서로56길 64,126.842295646012,37.5590544867571
라연커피,,카페,커피 전문점,신사동,신사동,서울특별시 강남구 신사동 544-6,서울특별시 강남구 도산대로17길 37-1,127.023627024144,37.520939099096
나이스카페인클럽가산대륭5차점,,카페,커피 전문점,가산동,가산동,서울특별시 금천구 가산동 60-3,서울특별시 금천구 디지털로9길 68,126.886397087504,37.4810700949957
카페H.O,,카페,커피 전문점,역삼1동,역삼동,서울특별시 강남구 역삼동 834-27,서울특별시 강남구 역삼로8길 21,127.034228146497,37.4927601879686
섬원라익커피,,카페,커피 전문점,당산1동,당산동1가,서울특별시 영등포구 당산동1가 7-1,서울특별시 영등포구 영등포로 162,126.899296077252,37.5204855539438
컴포즈커피행당무학점,,카페,커피 전문점,행당1동,행당동,서울특별시 성동구 행당동 317-70,서울특별시 성동구 행당로 119,127.032081669145,37.5582670779904
카페멜로우,,카페,커피 전문점,가락본동,가락동,서울특별시 송파구 가락동 12-9,서울특별시 송파구 송이로17길 58-26,127.126543756351,37.5011468331575
딜라이트선상카페,,카페,커피 전문점,여의동,여의도동,서울특별시 영등포구 여의도동 85-1,서울특별시 영등포구 여의동로 338,126.935066389347,37.5284453562756
데일리프룻잠실,송파점,카페,기타 비알코올 음료점업,송파2동,송파동,서울특별시 송파구 송파동 102-19,서울특별시 송파구 송이로4길 14,127.114147307109,37.5031359722799
라미엘,,카페,커피 전문점,청운효자동,통인동,서울특별시 종로구 통인동 46-14,서울특별시 종로구 자하문로7길 62,126.969270324451,37.5800451933389
by3퍼스트바이쓰리,,카페,커피 전문점,연희동,연희동,서울특별시 서대문구 연희동 169-24,서울특별시 서대문구 홍제천로 206,126.93566597744,37.579377551539
디저트39강남1,,카페,커피 전문점,역삼1동,역삼동,서울특별시 강남구 역삼동 825-20,서울특별시 강남구 테헤란로4길 6,127.029460423509,37.4976589009535
해돋이cafe,,카페,커피 전문점,도봉1동,도봉동,서울특별시 도봉구 도봉동 563-12,서울특별시 도봉구 도봉로177길 22,127.044810138535,37.6817048403711
구뜨커피,,카페,커피 전문점,서교동,동교동,서울특별시 마포구 동교동 205-8,서울특별시 마포구 동교로23길 21,126.92026507863,37.5568919668374
이디야서울삼성내과점,,카페,커피 전문점,잠실본동,잠실동,서울특별시 송파구 잠실동 294-4,서울특별시 송파구 백제고분로 126,127.080734097509,37.5061605267183
오롯이,,카페,커피 전문점,도림동,도림동,서울특별시 영등포구 도림동 156-10,서울특별시 영등포구 도림로 350,126.900388227675,37.508502841503
카페벨라,,카페,커피 전문점,양재2동,양재동,서울특별시 서초구 양재동 285-1,서울특별시 서초구 논현로13길 17,127.046607970821,37.4743079468483
매머드익스프레스내곡동한국콜마점,,카페,커피 전문점,내곡동,내곡동,서울특별시 서초구 내곡동 411,서울특별시 서초구 헌릉로8길 60,127.063634821937,37.4543323875392
감자네와또,,카페,커피 전문점,가양2동,가양동,서울특별시 강서구 가양동 1479-7,서울특별시 강서구 양천로57길 9-14,126.851446780818,37.5638292372285
"그래,여기",,카페,커피 전문점,사당1동,사당동,서울특별시 동작구 사당동 1020-26,서울특별시 동작구 동작대로9길 22,126.980292255409,37.4807103885418
인더쉘,,카페,커피 전문점,홍제3동,홍제동,서울특별시 서대문구 홍제동 260-17,서울특별시 서대문구 통일로40길 47,126.945089306903,37.591139571838
상록수,,카페,커피 전문점,종로5.6가동,종로5가,서울특별시 종로구 종로5가 193-17,서울특별시 종로구 종로 228,127.003054228869,37.5706942107022
곡물로만든뻥튀기조아카페,,카페,기타 비알코올 음료점업,오류2동,오류동,서울특별시 구로구 오류동 137-37,서울특별시 구로구 서해안로30길 13,126.844105141327,37.4931613589958
메가엠지씨커피아현역점,,카페,커피 전문점,북아현동,북아현동,서울특별시 서대문구 북아현동 1013,서울특별시 서대문구 북아현로1가길 20,126.95135087775,37.5580551830087
오유스낵,,카페,커피 전문점,상계6.7동,상계동,서울특별시 노원구 상계동 720-7,서울특별시 노원구 노원로 421,127.066955595767,37.6542204305422
컴포즈커피용산아스테리움점,,카페,커피 전문점,한강로동,한강로2가,서울특별시 용산구 한강로2가 419,서울특별시 용산구 한강대로30길 25,126.968905154698,37.5276824156021
미크플로,종로점,카페,커피 전문점,종로5.6가동,종로5가,서울특별시 종로구 종로5가 398-6,서울특별시 종로구 동호로 395,127.00168425913,37.5698626846066
그라츠커피랩,여의도점,카페,커피 전문점,여의동,여의도동,서울특별시 영등포구 여의도동 44-5,서울특별시 영등포구 여의대방로69길 19,126.930437921122,37.5206004859365
컴포즈커피신설동역점,,카페,커피 전문점,용신동,신설동,서울특별시 동대문구 신설동 98-28,서울특별시 동대문구 왕산로 18,127.025647523578,37.5760548402124
베러먼데이,성신여대점,카페,커피 전문점,동선동,동선동1가,서울특별시 성북구 동선동1가 81,서울특별시 성북구 보문로34길 63,127.018633479257,37.5911973127912
호랭이커피,,카페,커피 전문점,불광2동,불광동,서울특별시 은평구 불광동 194-1,서울특별시 은평구 불광로 177,126.931065603293,37.6223873309293
키노베이크룸,,카페,커피 전문점,송정동,송정동,서울특별시 성동구 송정동 73-609,서울특별시 성동구 광나루로11길 26,127.066977194906,37.5500240709733
앤디앤가비,방이점,카페,커피 전문점,방이1동,방이동,서울특별시 송파구 방이동 219-9,서울특별시 송파구 오금로29길 12,127.121491537654,37.5076240360174
아사리판,,카페,커피 전문점,종로5.6가동,종로5가,서울특별시 종로구 종로5가 408,서울특별시 종로구 종로40길 20,127.006538487464,37.5700207703939
빽다방여의도역점,,카페,커피 전문점,여의동,여의도동,서울특별시 영등포구 여의도동 35-5,서울특별시 영등포구 여의나루로 42,126.924972906083,37.5214609224251
컵넛,중앙대점,카페,커피 전문점,흑석동,흑석동,서울특별시 동작구 흑석동 190-57,서울특별시 동작구 흑석로 97-1,126.960369757152,37.5076493853396
브이요거트,신길점,카페,커피 전문점,신길1동,신길동,서울특별시 영등포구 신길동 92-55,서울특별시 영등포구 도신로64가길 13,126.919509334444,37.511229261227
우주커피,,카페,커피 전문점,발산1동,마곡동,서울특별시 강서구 마곡동 800-3,서울특별시 강서구 공항대로 220,126.831752677974,37.5586893317658
원더베이글하우스,,카페,커피 전문점,창1동,창동,서울특별시 도봉구 창동 651-48,서울특별시 도봉구 도봉로110길 55,127.036639925732,37.646326978647
매머드익스프레스용산더프라임점,,카페,커피 전문점,원효로1동,원효로1가,서울특별시 용산구 원효로1가 44-12,서울특별시 용산구 원효로90길 12,126.969520224626,37.5397167441695
업사이드커피약수,,카페,커피 전문점,청구동,신당동,서울특별시 중구 신당동 347-255,서울특별시 중구 동호로10길 42,127.01252356986,37.5556903163851
89커피,,카페,커피 전문점,문정2동,문정동,서울특별시 송파구 문정동 645,서울특별시 송파구 법원로11길 25,127.116216595299,37.4849410153847
컴포즈커피경복궁점,,카페,커피 전문점,사직동,체부동,서울특별시 종로구 체부동 39-1,서울특별시 종로구 자하문로 17-2,126.971838895197,37.5776798403973
디맨드,,카페,커피 전문점,성내2동,성내동,서울특별시 강동구 성내동 30-12,서울특별시 강동구 천호옛14길 28,127.126941689409,37.5359216294044
메가엠지씨커피영등포,문래점,카페,커피 전문점,문래동,문래동3가,서울특별시 영등포구 문래동3가 84-2,서울특별시 영등포구 선유로 76,126.889893053852,37.520640826149
심쿵커피,,카페,커피 전문점,명일1동,명일동,서울특별시 강동구 명일동 334-27,서울특별시 강동구 상암로49길 54,127.145022377588,37.5488759460998
인더레드박스,,카페,커피 전문점,수유3동,수유동,서울특별시 강북구 수유동 191-45,서울특별시 강북구 도봉로 351,127.026332823106,37.6390160711932
하얀구르미,,카페,커피 전문점,혜화동,명륜2가,서울특별시 종로구 명륜2가 14-1,서울특별시 종로구 창경궁로 261,127.000162285164,37.5846358939799
